# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000270553.1	AC011921.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270554.1	AC069431.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270555.1	AC211469.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270557.1	AC013731.1	lncRNA	11	2	9	0.8298	0.2600	0.2600
ENSG00000270558.1	AC025449.1	processed_pseudogene	24	16	8	3.0219	0.9468	0.9469
ENSG00000270560.1	APOOP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270562.1	AC097634.1	lncRNA	8	3	5	0.2160	0.0677	0.0677
ENSG00000270569.1	AC068276.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270570.1	AC140113.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270571.2	AC007681.1	lncRNA	30	16	14	0.5812	0.1821	0.1821
ENSG00000270574.1	AC010680.2	lncRNA	4	13	12	0.1259	0.0394	0.0394
ENSG00000270575.1	AL160281.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270576.1	AC005520.4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270577.1	AC006023.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270578.1	AP000787.2	processed_pseudogene	2	0	2	0.2345	0.0735	0.0735
ENSG00000270580.5	PKD1P6-NPIPP1	lncRNA	8	4	4	0.1751	0.0549	0.0549
ENSG00000270583.1	AL365400.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270584.1	AC093813.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270585.1	SNX2P1	processed_pseudogene	2	2	0	0.2003	0.0628	0.0628
ENSG00000270587.1	AC046185.2	processed_pseudogene	17	11	6	2.7417	0.8590	0.8591
ENSG00000270588.1	AC021749.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270589.1	AL158163.1	lncRNA	7	5	5	0.2827	0.0886	0.0886
ENSG00000270591.1	AL049840.7	transcribed_processed_pseudogene	3	1	2	0.4207	0.1318	0.1318
ENSG00000270593.1	AC073333.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270598.1	AL512343.1	processed_pseudogene	2	1	1	0.7883	0.2470	0.2470
ENSG00000270601.4	PRAMEF5	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000270604.5	HCG17	lncRNA	1	2	2	0.0878	0.0275	0.0275
ENSG00000270605.1	AL353622.1	lncRNA	97	54	49	3.3218	1.0408	1.0408
ENSG00000270606.1	PPIAP52	processed_pseudogene	1	1	0	0.1354	0.0424	0.0424
ENSG00000270607.1	AC009549.1	lncRNA	11	4	7	0.4346	0.1362	0.1362
ENSG00000270610.1	AL160191.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270611.1	AC006363.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270612.1	AC112191.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270614.1	AC011451.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270615.1	SGO1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270617.1	URGCP-MRPS24	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000270618.1	AL160237.3	unprocessed_pseudogene	0	1	0	0.0000	0.0000	0.0000
ENSG00000270619.1	AL391358.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270620.1	AL034555.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270623.1	SPCS2P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270624.1	AC008555.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270625.1	NUDT19P6	processed_pseudogene	0	0	1	0.0000	0.0000	0.0000
ENSG00000270627.1	AL592221.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270629.6	NBPF14	protein_coding	122	58	64	0.6780	0.2124	0.2124
ENSG00000270631.1	AL592436.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270632.1	AL356575.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270634.1	AC005518.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270638.1	AL023806.1	lncRNA	1	2	1	0.0404	0.0127	0.0127
ENSG00000270639.1	ECM1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270640.1	AC104695.3	lncRNA	1	1	0	0.2250	0.0705	0.0705
ENSG00000270641.1	TSIX	lncRNA	2	2	7	0.0036	0.0011	0.0011
ENSG00000270646.1	AL670379.5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270647.6	TAF15	protein_coding	6744	3478	3267	76.3559	23.9230	23.9247
ENSG00000270648.1	CYP2C61P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270652.1	DPRXP5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270654.1	NUTF2P8	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270655.1	AL031320.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270659.1	AC079610.1	lncRNA	3	0	3	0.2896	0.0907	0.0907
ENSG00000270661.1	Z99289.2	lncRNA	6	3	3	0.2070	0.0648	0.0648
ENSG00000270664.1	AC010900.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270665.1	HNRNPA1P67	processed_pseudogene	10	5	5	0.7193	0.2254	0.2254
ENSG00000270666.1	AL021918.1	processed_pseudogene	1	1	0	0.2822	0.0884	0.0884
ENSG00000270669.1	AC008638.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270670.1	MARK2P16	processed_pseudogene	0	30	30	0.0000	0.0000	0.0000
ENSG00000270672.1	MTRNR2L6	protein_coding	12	7	5	0.5524	0.1731	0.1731
ENSG00000270673.1	YTHDF3-AS1	lncRNA	28	17	11	2.5975	0.8138	0.8139
ENSG00000270677.1	AC007363.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000270678.1	AL670379.6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
