# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000099331.13	MYO9B	protein_coding	1181	543	685	23.8840	8.1194	7.8574
ENSG00000099337.5	KCNK6	protein_coding	799	355	444	26.0613	8.8595	8.5737
ENSG00000099338.23	CATSPERG	protein_coding	18	9	10	0.3940	0.1340	0.1296
ENSG00000099341.11	PSMD8	protein_coding	3030	1366	1664	196.3245	66.7404	64.5869
ENSG00000099364.18	FBXL19	protein_coding	645	329	318	26.6729	9.0674	8.7749
ENSG00000099365.11	STX1B	protein_coding	16	6	10	0.6183	0.2102	0.2034
ENSG00000099377.14	HSD3B7	protein_coding	330	339	435	26.6629	9.0640	8.7716
ENSG00000099381.18	SETD1A	protein_coding	505	225	280	15.9444	5.4203	5.2454
ENSG00000099385.12	BCL7C	protein_coding	594	413	462	31.9528	10.8623	10.5118
ENSG00000099399.6	MAGEB2	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000099617.4	EFNA2	protein_coding	575	256	319	47.7231	16.2234	15.7000
ENSG00000099622.14	CIRBP	protein_coding	1217	558	662	38.4486	13.0706	12.6489
ENSG00000099624.8	ATP5F1D	protein_coding	2731	1213	1518	244.3013	83.0501	80.3703
ENSG00000099625.13	CBARP	protein_coding	20	39	24	0.8764	0.2979	0.2883
ENSG00000099715.14	PCDH11Y	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000099721.14	AMELY	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000099725.14	PRKY	protein_coding	3	1	2	0.0786	0.0267	0.0259
ENSG00000099769.6	IGFALS	protein_coding	10	4	6	0.8627	0.2933	0.2838
ENSG00000099783.12	HNRNPM	protein_coding	3300	1488	1949	118.2592	40.2021	38.9050
ENSG00000099785.10	MARCHF2	protein_coding	540	247	293	49.0250	16.6660	16.1283
ENSG00000099795.7	NDUFB7	protein_coding	1734	755	979	652.0620	221.6680	214.5156
ENSG00000099797.15	TECR	protein_coding	3169	1682	1744	108.0780	36.7410	35.5555
ENSG00000099800.8	TIMM13	protein_coding	1036	493	578	125.2564	42.5808	41.2069
ENSG00000099804.9	CDC34	protein_coding	1313	615	698	139.4692	47.4125	45.8826
ENSG00000099810.21	MTAP	protein_coding	732	353	485	10.1374	3.4462	3.3350
ENSG00000099812.9	MISP	protein_coding	4959	2280	2679	334.7892	113.8113	110.1391
ENSG00000099814.16	CEP170B	protein_coding	1943	887	1056	54.2089	18.4283	17.8337
ENSG00000099817.12	POLR2E	protein_coding	1940	919	1053	80.1431	27.2446	26.3655
ENSG00000099821.14	POLRMT	protein_coding	777	365	412	30.8933	10.5021	10.1633
ENSG00000099822.3	HCN2	protein_coding	8	5	4	0.4706	0.1600	0.1548
ENSG00000099834.19	CDHR5	protein_coding	2282	1046	1236	118.9075	40.4225	39.1182
ENSG00000099840.14	IZUMO4	protein_coding	13	10	7	0.9442	0.3210	0.3106
ENSG00000099849.15	RASSF7	protein_coding	1212	525	687	96.9909	32.9720	31.9081
ENSG00000099860.9	GADD45B	protein_coding	437	184	253	41.1213	13.9792	13.5281
ENSG00000099864.18	PALM	protein_coding	95	40	55	3.8910	1.3227	1.2801
ENSG00000099866.15	MADCAM1	protein_coding	13	7	6	0.9869	0.3355	0.3247
ENSG00000099869.8	IGF2-AS	lncRNA	2	0	2	0.1402	0.0477	0.0461
ENSG00000099875.15	MKNK2	protein_coding	3262	1435	1827	125.6967	42.7305	41.3517
ENSG00000099889.14	ARVCF	protein_coding	116	54	68	4.1408	1.4077	1.3622
ENSG00000099899.15	TRMT2A	protein_coding	380	199	253	19.3348	6.5729	6.3608
ENSG00000099901.17	RANBP1	protein_coding	1464	684	852	63.7518	21.6724	20.9731
ENSG00000099904.16	ZDHHC8	protein_coding	929	410	519	33.7060	11.4583	11.0886
ENSG00000099910.17	KLHL22	protein_coding	130	59	71	5.6770	1.9299	1.8676
ENSG00000099917.17	MED15	protein_coding	1641	766	951	31.8241	10.8186	10.4695
ENSG00000099937.11	SERPIND1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000099940.12	SNAP29	protein_coding	351	224	244	14.3382	4.8743	4.7170
ENSG00000099942.13	CRKL	protein_coding	1031	460	571	38.8283	13.1997	12.7737
ENSG00000099949.21	LZTR1	protein_coding	194	79	115	4.5001	1.5298	1.4805
ENSG00000099953.10	MMP11	protein_coding	10508	4765	5743	410.5733	139.5741	135.0706
ENSG00000099954.18	CECR2	protein_coding	5	3	2	0.0935	0.0318	0.0308
ENSG00000099956.20	SMARCB1	protein_coding	1033	513	619	12.5755	4.2750	4.1371
ENSG00000099957.16	P2RX6	protein_coding	5	10	4	0.2127	0.0723	0.0700
ENSG00000099958.15	DERL3	protein_coding	46	65	80	2.4380	0.8288	0.8020
ENSG00000099960.13	SLC7A4	protein_coding	100	53	64	8.2116	2.7915	2.7015
ENSG00000099968.18	BCL2L13	protein_coding	669	297	372	17.5662	5.9716	5.7789
ENSG00000099974.8	DDTL	protein_coding	27	418	216	3.4336	1.1673	1.1296
ENSG00000099977.14	DDT	protein_coding	0	2	0	0.0000	0.0000	0.0000
ENSG00000099984.11	GSTT2	polymorphic_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000099985.4	OSM	protein_coding	51	20	31	4.8284	1.6414	1.5885
ENSG00000099991.18	CABIN1	protein_coding	922	414	508	19.7584	6.7168	6.5001
ENSG00000099992.16	TBC1D10A	protein_coding	232	111	121	6.7177	2.2837	2.2100
ENSG00000099994.11	SUSD2	protein_coding	38	22	16	1.5148	0.5149	0.4983
ENSG00000099995.19	SF3A1	protein_coding	1844	862	1031	58.8769	20.0152	19.3693
ENSG00000099998.18	GGT5	protein_coding	284	136	148	9.4378	3.2084	3.1048
ENSG00000099999.15	RNF215	protein_coding	100	61	55	1.8903	0.6426	0.6219
ENSG00000100003.18	SEC14L2	protein_coding	117	40	77	3.9984	1.3593	1.3154
ENSG00000100012.12	SEC14L3	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000100014.20	SPECC1L	protein_coding	220	85	135	5.9322	2.0167	1.9516
ENSG00000100023.19	PPIL2	protein_coding	380	206	266	9.9687	3.3889	3.2795
ENSG00000100024.15	UPB1	protein_coding	3	1	2	0.0888	0.0302	0.0292
ENSG00000100027.17	YPEL1	protein_coding	4	55	41	0.1719	0.0584	0.0566
ENSG00000100028.12	SNRPD3	protein_coding	495	225	270	25.4436	8.6495	8.3704
ENSG00000100029.18	PES1	protein_coding	1475	652	823	65.5504	22.2838	21.5648
ENSG00000100030.15	MAPK1	protein_coding	1367	600	767	44.5086	15.1307	14.6425
ENSG00000100031.19	GGT1	protein_coding	7	5	2	0.3219	0.1094	0.1059
ENSG00000100033.16	PRODH	protein_coding	10	4	7	0.2292	0.0779	0.0754
ENSG00000100034.14	PPM1F	protein_coding	397	196	233	7.9165	2.6912	2.6044
ENSG00000100036.13	SLC35E4	protein_coding	739	339	438	27.5222	9.3562	9.0543
ENSG00000100038.20	TOP3B	protein_coding	2	65	74	0.0606	0.0206	0.0199
ENSG00000100053.10	CRYBB3	protein_coding	10	6	4	2.3530	0.7999	0.7741
ENSG00000100055.21	CYTH4	protein_coding	124	58	66	4.0903	1.3905	1.3456
ENSG00000100056.12	ESS2	protein_coding	228	111	123	7.6412	2.5976	2.5138
ENSG00000100058.12	CRYBB2P1	transcribed_unprocessed_pseudogene	87	37	50	2.7200	0.9247	0.8948
ENSG00000100060.18	MFNG	protein_coding	93	45	48	6.1668	2.0964	2.0288
ENSG00000100065.15	CARD10	protein_coding	729	346	383	25.4889	8.6649	8.3854
ENSG00000100068.13	LRP5L	protein_coding	98	46	52	4.2065	1.4300	1.3839
